# Source: https://www.elections.org.za/pw/StatsData/Voter-Registration-Statistics (IEC live dashboard)
"# Scraped live, all provinces, unfiltered. As-of date on IEC site: 23 September 2026"
province,municipality_code,municipality_name,age_group,gender,registered_voters,is_youth
Western Cape,WC026,Langeberg,30-39,male,4399,False
Western Cape,WC026,Langeberg,30-39,female,5503,False
Western Cape,WC026,Langeberg,40-49,male,4485,False
Western Cape,WC026,Langeberg,40-49,female,5425,False
Western Cape,WC026,Langeberg,50-59,male,4460,False
Western Cape,WC026,Langeberg,50-59,female,5322,False
Western Cape,WC026,Langeberg,60-69,male,3071,False
Western Cape,WC026,Langeberg,60-69,female,3877,False
Western Cape,WC026,Langeberg,70-79,male,1390,False
Western Cape,WC026,Langeberg,70-79,female,1907,False
Western Cape,WC026,Langeberg,80+,male,471,False
Western Cape,WC026,Langeberg,80+,female,883,False
Western Cape,WC031,Theewaterskloof,18-19,male,388,True
Western Cape,WC031,Theewaterskloof,18-19,female,471,True
Western Cape,WC031,Theewaterskloof,20-29,male,4478,True
Western Cape,WC031,Theewaterskloof,20-29,female,5447,True
Western Cape,WC031,Theewaterskloof,30-39,male,7791,False
Western Cape,WC031,Theewaterskloof,30-39,female,8045,False
Western Cape,WC031,Theewaterskloof,40-49,male,7255,False
Western Cape,WC031,Theewaterskloof,40-49,female,7349,False
Western Cape,WC031,Theewaterskloof,50-59,male,6021,False
Western Cape,WC031,Theewaterskloof,50-59,female,6255,False
Western Cape,WC031,Theewaterskloof,60-69,male,3644,False
Western Cape,WC031,Theewaterskloof,60-69,female,4170,False
Western Cape,WC031,Theewaterskloof,70-79,male,1413,False
Western Cape,WC031,Theewaterskloof,70-79,female,1960,False
Western Cape,WC031,Theewaterskloof,80+,male,474,False
Western Cape,WC031,Theewaterskloof,80+,female,817,False
Western Cape,WC032,Overstrand,18-19,male,440,True
Western Cape,WC032,Overstrand,18-19,female,584,True
Western Cape,WC032,Overstrand,20-29,male,3342,True
Western Cape,WC032,Overstrand,20-29,female,4432,True
Western Cape,WC032,Overstrand,30-39,male,5605,False
Western Cape,WC032,Overstrand,30-39,female,6790,False
Western Cape,WC032,Overstrand,40-49,male,6398,False
Western Cape,WC032,Overstrand,40-49,female,7078,False
Western Cape,WC032,Overstrand,50-59,male,5472,False
Western Cape,WC032,Overstrand,50-59,female,6218,False
Western Cape,WC032,Overstrand,60-69,male,4865,False
Western Cape,WC032,Overstrand,60-69,female,6083,False
Western Cape,WC032,Overstrand,70-79,male,3752,False
Western Cape,WC032,Overstrand,70-79,female,4869,False
Western Cape,WC032,Overstrand,80+,male,1662,False
Western Cape,WC032,Overstrand,80+,female,2440,False
Western Cape,WC033,Cape Agulhas,18-19,male,165,True
Western Cape,WC033,Cape Agulhas,18-19,female,191,True
Western Cape,WC033,Cape Agulhas,20-29,male,1508,True
Western Cape,WC033,Cape Agulhas,20-29,female,1826,True
Western Cape,WC033,Cape Agulhas,30-39,male,2144,False
Western Cape,WC033,Cape Agulhas,30-39,female,2483,False
Western Cape,WC033,Cape Agulhas,40-49,male,2046,False
Western Cape,WC033,Cape Agulhas,40-49,female,2153,False
Western Cape,WC033,Cape Agulhas,50-59,male,1879,False
Western Cape,WC033,Cape Agulhas,50-59,female,2156,False
Western Cape,WC033,Cape Agulhas,60-69,male,1641,False
Western Cape,WC033,Cape Agulhas,60-69,female,2031,False
Western Cape,WC033,Cape Agulhas,70-79,male,880,False
Western Cape,WC033,Cape Agulhas,70-79,female,1194,False
Western Cape,WC033,Cape Agulhas,80+,male,299,False
Western Cape,WC033,Cape Agulhas,80+,female,589,False
Western Cape,WC034,Swellendam,18-19,male,205,True
Western Cape,WC034,Swellendam,18-19,female,284,True
Western Cape,WC034,Swellendam,20-29,male,2193,True
Western Cape,WC034,Swellendam,20-29,female,2527,True
Western Cape,WC034,Swellendam,30-39,male,2691,False
Western Cape,WC034,Swellendam,30-39,female,2879,False
Western Cape,WC034,Swellendam,40-49,male,2166,False
Western Cape,WC034,Swellendam,40-49,female,2216,False
Western Cape,WC034,Swellendam,50-59,male,1829,False
Western Cape,WC034,Swellendam,50-59,female,2028,False
Western Cape,WC034,Swellendam,60-69,male,1342,False
Western Cape,WC034,Swellendam,60-69,female,1564,False
Western Cape,WC034,Swellendam,70-79,male,584,False
Western Cape,WC034,Swellendam,70-79,female,787,False
Western Cape,WC034,Swellendam,80+,male,231,False
Western Cape,WC034,Swellendam,80+,female,409,False
Western Cape,WC041,Kannaland,18-19,male,200,True
Western Cape,WC041,Kannaland,18-19,female,279,True
Western Cape,WC041,Kannaland,20-29,male,1167,True
Western Cape,WC041,Kannaland,20-29,female,1586,True
Western Cape,WC041,Kannaland,30-39,male,1666,False
Western Cape,WC041,Kannaland,30-39,female,1849,False
Western Cape,WC041,Kannaland,40-49,male,1388,False
Western Cape,WC041,Kannaland,40-49,female,1543,False
Western Cape,WC041,Kannaland,50-59,male,1379,False
Western Cape,WC041,Kannaland,50-59,female,1553,False
Western Cape,WC041,Kannaland,60-69,male,1039,False
Western Cape,WC041,Kannaland,60-69,female,1226,False
Western Cape,WC041,Kannaland,70-79,male,429,False
Western Cape,WC041,Kannaland,70-79,female,613,False
Western Cape,WC041,Kannaland,80+,male,163,False
Western Cape,WC041,Kannaland,80+,female,282,False
Western Cape,WC042,Hessequa,18-19,male,338,True
Western Cape,WC042,Hessequa,18-19,female,380,True
Western Cape,WC042,Hessequa,20-29,male,2405,True
Western Cape,WC042,Hessequa,20-29,female,2964,True
Western Cape,WC042,Hessequa,30-39,male,3042,False
Western Cape,WC042,Hessequa,30-39,female,3477,False
Western Cape,WC042,Hessequa,40-49,male,3024,False
Western Cape,WC042,Hessequa,40-49,female,3301,False
Western Cape,WC042,Hessequa,50-59,male,2913,False
Western Cape,WC042,Hessequa,50-59,female,3487,False
Western Cape,WC042,Hessequa,60-69,male,2661,False
Western Cape,WC042,Hessequa,60-69,female,3315,False
Western Cape,WC042,Hessequa,70-79,male,1731,False
Western Cape,WC042,Hessequa,70-79,female,2161,False
Western Cape,WC042,Hessequa,80+,male,693,False
Western Cape,WC042,Hessequa,80+,female,1103,False
Western Cape,WC043,Mossel Bay,18-19,male,551,True
Western Cape,WC043,Mossel Bay,18-19,female,677,True
Western Cape,WC043,Mossel Bay,20-29,male,3882,True
Western Cape,WC043,Mossel Bay,20-29,female,4938,True
Western Cape,WC043,Mossel Bay,30-39,male,6235,False
Western Cape,WC043,Mossel Bay,30-39,female,7111,False
Western Cape,WC043,Mossel Bay,40-49,male,7352,False
Western Cape,WC043,Mossel Bay,40-49,female,7759,False
Western Cape,WC043,Mossel Bay,50-59,male,6534,False
Western Cape,WC043,Mossel Bay,50-59,female,7673,False
Western Cape,WC043,Mossel Bay,60-69,male,6094,False
Western Cape,WC043,Mossel Bay,60-69,female,7582,False
Western Cape,WC043,Mossel Bay,70-79,male,4256,False
Western Cape,WC043,Mossel Bay,70-79,female,5256,False
Western Cape,WC043,Mossel Bay,80+,male,1574,False
Western Cape,WC043,Mossel Bay,80+,female,2460,False
Western Cape,WC044,George,18-19,male,917,True
Western Cape,WC044,George,18-19,female,1267,True
Western Cape,WC044,George,20-29,male,7514,True
Western Cape,WC044,George,20-29,female,10403,True
Western Cape,WC044,George,30-39,male,11084,False
Western Cape,WC044,George,30-39,female,13670,False
Western Cape,WC044,George,40-49,male,12482,False
Western Cape,WC044,George,40-49,female,13600,False
Western Cape,WC044,George,50-59,male,10911,False
Western Cape,WC044,George,50-59,female,12592,False
Western Cape,WC044,George,60-69,male,7426,False
Western Cape,WC044,George,60-69,female,8922,False
Western Cape,WC044,George,70-79,male,3776,False
Western Cape,WC044,George,70-79,female,5165,False
Western Cape,WC044,George,80+,male,1581,False
Western Cape,WC044,George,80+,female,2478,False
Western Cape,WC045,Oudtshoorn,18-19,male,649,True
Western Cape,WC045,Oudtshoorn,18-19,female,767,True
Western Cape,WC045,Oudtshoorn,20-29,male,3902,True
Western Cape,WC045,Oudtshoorn,20-29,female,4994,True
Western Cape,WC045,Oudtshoorn,30-39,male,6283,False
Western Cape,WC045,Oudtshoorn,30-39,female,6572,False
Western Cape,WC045,Oudtshoorn,40-49,male,4775,False
Western Cape,WC045,Oudtshoorn,40-49,female,5709,False
Western Cape,WC045,Oudtshoorn,50-59,male,4573,False
Western Cape,WC045,Oudtshoorn,50-59,female,5670,False
Western Cape,WC045,Oudtshoorn,60-69,male,3084,False
Western Cape,WC045,Oudtshoorn,60-69,female,4094,False
Western Cape,WC045,Oudtshoorn,70-79,male,1400,False
Western Cape,WC045,Oudtshoorn,70-79,female,2328,False
Western Cape,WC045,Oudtshoorn,80+,male,518,False
Western Cape,WC045,Oudtshoorn,80+,female,1130,False
Western Cape,WC047,Bitou,18-19,male,423,True
Western Cape,WC047,Bitou,18-19,female,571,True
Western Cape,WC047,Bitou,20-29,male,2592,True
Western Cape,WC047,Bitou,20-29,female,3368,True
Western Cape,WC047,Bitou,30-39,male,3165,False
Western Cape,WC047,Bitou,30-39,female,3907,False
Western Cape,WC047,Bitou,40-49,male,3703,False
Western Cape,WC047,Bitou,40-49,female,4119,False
Western Cape,WC047,Bitou,50-59,male,2965,False
Western Cape,WC047,Bitou,50-59,female,3303,False
Western Cape,WC047,Bitou,60-69,male,1880,False
Western Cape,WC047,Bitou,60-69,female,2310,False
Western Cape,WC047,Bitou,70-79,male,1088,False
Western Cape,WC047,Bitou,70-79,female,1334,False
Western Cape,WC047,Bitou,80+,male,506,False
Western Cape,WC047,Bitou,80+,female,700,False
Western Cape,WC048,Knysna,18-19,male,457,True
Western Cape,WC048,Knysna,18-19,female,503,True
Western Cape,WC048,Knysna,20-29,male,2990,True
Western Cape,WC048,Knysna,20-29,female,3544,True
Western Cape,WC048,Knysna,30-39,male,4224,False
Western Cape,WC048,Knysna,30-39,female,5019,False
Western Cape,WC048,Knysna,40-49,male,4784,False
Western Cape,WC048,Knysna,40-49,female,5383,False
Western Cape,WC048,Knysna,50-59,male,4338,False
Western Cape,WC048,Knysna,50-59,female,4861,False
Western Cape,WC048,Knysna,60-69,male,3098,False
Western Cape,WC048,Knysna,60-69,female,3653,False
Western Cape,WC048,Knysna,70-79,male,1810,False
Western Cape,WC048,Knysna,70-79,female,2301,False
Western Cape,WC048,Knysna,80+,male,819,False
Western Cape,WC048,Knysna,80+,female,1147,False
Western Cape,WC051,Laingsburg,18-19,male,94,True
Western Cape,WC051,Laingsburg,18-19,female,96,True
Western Cape,WC051,Laingsburg,20-29,male,535,True
Western Cape,WC051,Laingsburg,20-29,female,608,True
Western Cape,WC051,Laingsburg,30-39,male,570,False
Western Cape,WC051,Laingsburg,30-39,female,554,False
Western Cape,WC051,Laingsburg,40-49,male,516,False
Western Cape,WC051,Laingsburg,40-49,female,470,False
Western Cape,WC051,Laingsburg,50-59,male,426,False
Western Cape,WC051,Laingsburg,50-59,female,507,False
Western Cape,WC051,Laingsburg,60-69,male,256,False
Western Cape,WC051,Laingsburg,60-69,female,302,False
Western Cape,WC051,Laingsburg,70-79,male,100,False
Western Cape,WC051,Laingsburg,70-79,female,163,False
Western Cape,WC051,Laingsburg,80+,male,33,False
Western Cape,WC051,Laingsburg,80+,female,55,False
Western Cape,WC052,Prince Albert,18-19,male,155,True
Western Cape,WC052,Prince Albert,18-19,female,166,True
Western Cape,WC052,Prince Albert,20-29,male,955,True
Western Cape,WC052,Prince Albert,20-29,female,1007,True
Western Cape,WC052,Prince Albert,30-39,male,1020,False
Western Cape,WC052,Prince Albert,30-39,female,994,False
Western Cape,WC052,Prince Albert,40-49,male,747,False
Western Cape,WC052,Prince Albert,40-49,female,760,False
Western Cape,WC052,Prince Albert,50-59,male,632,False
Western Cape,WC052,Prince Albert,50-59,female,685,False
Western Cape,WC052,Prince Albert,60-69,male,480,False
Western Cape,WC052,Prince Albert,60-69,female,515,False
Western Cape,WC052,Prince Albert,70-79,male,205,False
Western Cape,WC052,Prince Albert,70-79,female,230,False
Western Cape,WC052,Prince Albert,80+,male,67,False
Western Cape,WC052,Prince Albert,80+,female,116,False
Western Cape,WC053,Beaufort West,18-19,male,532,True
Western Cape,WC053,Beaufort West,18-19,female,626,True
Western Cape,WC053,Beaufort West,20-29,male,2665,True
Western Cape,WC053,Beaufort West,20-29,female,3340,True
Western Cape,WC053,Beaufort West,30-39,male,2978,False
Western Cape,WC053,Beaufort West,30-39,female,3314,False
Western Cape,WC053,Beaufort West,40-49,male,2660,False
Western Cape,WC053,Beaufort West,40-49,female,2998,False
Western Cape,WC053,Beaufort West,50-59,male,2218,False
Western Cape,WC053,Beaufort West,50-59,female,2634,False
Western Cape,WC053,Beaufort West,60-69,male,1449,False
Western Cape,WC053,Beaufort West,60-69,female,1917,False
Western Cape,WC053,Beaufort West,70-79,male,565,False
Western Cape,WC053,Beaufort West,70-79,female,947,False
Western Cape,WC053,Beaufort West,80+,male,159,False
Western Cape,WC053,Beaufort West,80+,female,408,False
