voting_district,registered,valid,spoilt,npe_vd_turnout_pct,year
54880702,53,64,0,120.755,2019
54890017,1255,817,10,65.896,2019
54890039,76,37,1,50.0,2019
54440401,289,170,0,58.824,2019
54440412,399,422,10,108.271,2019
54440423,214,177,1,83.178,2019
54470044,406,226,6,57.143,2019
54470077,396,231,13,61.616,2019
54470088,2228,1254,25,57.406,2019
54470099,1128,598,11,53.989,2019
54470112,1617,793,19,50.216,2019
54470156,1394,896,2,64.419,2019
54470167,414,220,4,54.106,2019
54470178,544,309,3,57.353,2019
54470189,526,344,6,66.54,2019
54470190,519,337,0,64.933,2019
54470202,444,296,0,66.667,2019
54470213,631,476,6,76.387,2019
54100011,1652,991,12,60.714,2019
54100022,1582,1021,15,65.487,2019
54100033,1997,1282,26,65.498,2019
54100044,791,557,8,71.429,2019
54440210,507,279,6,56.213,2019
54440221,294,167,0,56.803,2019
54440232,513,304,11,61.404,2019
54440243,368,290,4,79.891,2019
54440254,165,106,3,66.061,2019
54440276,579,354,7,62.349,2019
54440287,163,94,0,57.669,2019
54440298,367,195,1,53.406,2019
54440300,526,305,1,58.175,2019
54440311,528,320,5,61.553,2019
54440322,1655,1014,14,62.115,2019
54440333,1154,654,5,57.106,2019
54440344,271,169,0,62.362,2019
54440355,1031,717,14,70.902,2019
54440366,290,170,2,59.31,2019
54440377,435,308,5,71.954,2019
54440388,366,223,0,60.929,2019
54440399,963,680,7,71.34,2019
76150919,176,170,0,96.591,2019
76160011,1618,868,19,54.821,2019
76160022,1015,529,21,54.187,2019
76160033,484,280,3,58.471,2019
76160044,1187,693,21,60.152,2019
76160055,1394,741,12,54.017,2019
76160066,1204,592,13,50.249,2019
76160077,1231,580,11,48.01,2019
76160088,618,314,5,51.618,2019
76160099,1447,787,11,55.149,2019
76160101,1476,685,10,47.087,2019
76160112,577,352,2,61.352,2019
76160123,1943,878,10,45.703,2019
76160134,608,199,1,32.895,2019
76160145,830,380,3,46.145,2019
76160156,705,411,7,59.291,2019
76160167,1129,577,11,52.081,2019
76160178,1193,584,8,49.623,2019
54570078,1690,894,8,53.373,2019
54540064,1413,766,14,55.202,2019
54540075,2142,1063,14,50.28,2019
54540086,1314,695,6,53.349,2019
54540097,2126,1177,41,57.291,2019
54540109,1390,835,10,60.791,2019
54540110,997,551,12,56.469,2019
54540121,2097,1224,18,59.227,2019
54540132,2457,1399,12,57.428,2019
54540143,1346,688,7,51.634,2019
54540154,3037,1832,26,61.179,2019
54540165,1849,1031,17,56.679,2019
54540176,182,74,2,41.758,2019
54540187,1460,841,12,58.425,2019
54540198,1187,588,20,51.222,2019
54540200,2025,1104,18,55.407,2019
54540211,1630,887,21,55.706,2019
54540222,1548,904,12,59.173,2019
54540233,1298,655,21,52.08,2019
54260524,647,497,6,77.743,2019
54260535,1454,832,8,57.772,2019
54280010,1579,901,0,57.061,2019
54280021,2250,1357,22,61.289,2019
54280032,2340,1466,25,63.718,2019
54280043,1639,834,17,51.922,2019
54280065,1041,571,3,55.139,2019
54280076,2514,1469,34,59.785,2019
54280087,757,489,3,64.993,2019
54280098,419,285,1,68.258,2019
54280100,1006,667,10,67.296,2019
54280111,488,325,10,68.648,2019
54280122,158,199,1,126.582,2019
54380011,373,304,3,82.306,2019
54380044,279,238,4,86.738,2019
54380055,300,225,4,76.333,2019
54650404,687,604,3,88.355,2019
54650415,2136,1347,14,63.717,2019
54650426,2718,1712,5,63.171,2019
54650437,1864,1308,14,70.923,2019
54650448,3631,2545,59,71.716,2019
54650459,1437,944,13,66.597,2019
54650460,422,341,4,81.754,2019
54650471,1121,842,3,75.379,2019
54650482,2948,1442,31,49.966,2019
54650493,829,471,5,57.419,2019
54650505,1730,1172,3,67.919,2019
54650516,2660,1750,14,66.316,2019
54650527,2252,1802,11,80.506,2019
54650538,289,164,1,57.093,2019
54650549,1593,885,9,56.121,2019
54650550,455,326,3,72.308,2019
54650561,963,707,15,74.974,2019
54650572,588,539,1,91.837,2019
76150201,698,398,3,57.45,2019
76150212,1635,583,56,39.083,2019
76150223,815,299,6,37.423,2019
76150234,990,554,1,56.061,2019
76150245,1258,521,18,42.846,2019
76150256,1896,751,112,45.517,2019
76150267,533,255,4,48.593,2019
76150278,1860,936,22,51.505,2019
76150289,1414,712,48,53.748,2019
76150290,1041,669,6,64.841,2019
76150302,1201,662,6,55.62,2019
76150313,552,242,2,44.203,2019
76150324,1173,445,1,38.022,2019
76150335,1022,518,1,50.783,2019
76150346,1152,700,10,61.632,2019
76150357,917,568,31,65.322,2019
76150368,514,236,8,47.471,2019
76150379,831,473,13,58.484,2019
54140105,2948,1523,7,51.9,2019
54140116,1287,886,11,69.697,2019
54140127,1495,847,11,57.391,2019
54140138,2631,1797,44,69.973,2019
54140149,1000,656,12,66.8,2019
54140150,2275,1586,15,70.374,2019
54260018,3424,2538,13,74.504,2019
54260029,2632,1664,9,63.564,2019
54260041,2472,1574,3,63.794,2019
54260052,3219,2401,0,74.588,2019
54260063,2382,1480,8,62.469,2019
54260074,1979,1149,5,58.312,2019
54260085,3627,2219,44,62.393,2019
54260096,2130,1336,2,62.817,2019
54260108,1939,1254,0,64.673,2019
54260119,2208,1418,10,64.674,2019
54260120,1973,1099,7,56.057,2019
54260131,1575,891,11,57.27,2019
54250028,1438,980,17,69.332,2019
54370021,46,27,0,58.696,2019
54370032,992,593,4,60.181,2019
54370054,194,85,0,43.814,2019
54370065,93,31,0,33.333,2019
54370076,108,49,0,45.37,2019
54370087,56,42,0,75.0,2019
54370098,117,81,1,70.085,2019
54450042,365,207,1,56.986,2019
54140015,2720,1582,32,59.338,2019
54140026,1109,678,17,62.669,2019
54140037,1350,1095,26,83.037,2019
54140048,2496,1693,34,69.191,2019
54140059,2614,1808,0,69.166,2019
54140060,1654,835,0,50.484,2019
54140071,1746,1196,12,69.187,2019
54140082,2787,2000,20,72.479,2019
54140093,2059,2337,17,114.327,2019
54610590,448,371,6,84.152,2019
54610602,611,501,2,82.324,2019
54620423,807,380,8,48.079,2019
54700062,155,62,0,40.0,2019
54570012,1485,565,4,38.316,2019
54570034,1087,435,5,40.478,2019
54570045,775,341,1,44.129,2019
54570056,621,265,4,43.317,2019
54570067,1038,414,6,40.462,2019
54570089,1156,555,4,48.356,2019
54570090,784,330,4,42.602,2019
54570102,896,473,7,53.571,2019
54570113,936,393,7,42.735,2019
54570124,1124,516,10,46.797,2019
54570135,2020,968,19,48.861,2019
54570146,1097,484,4,44.485,2019
54570168,498,264,10,55.02,2019
54570179,1390,589,31,44.604,2019
54650583,1472,1040,9,71.264,2019
54650594,2147,1129,0,52.585,2019
54650606,449,297,5,67.261,2019
54650617,3236,1388,31,43.85,2019
54650628,2908,1710,17,59.388,2019
54650639,1275,1220,1,95.765,2019
54650640,879,656,3,74.972,2019
54650651,840,686,0,81.667,2019
54650662,1928,1417,10,74.015,2019
54650673,1006,842,4,84.095,2019
54650684,1019,811,2,79.784,2019
54650695,499,770,3,154.91,2019
54650718,1068,857,16,81.742,2019
54650729,376,316,7,85.904,2019
54650730,574,513,1,89.547,2019
54650741,610,799,4,131.639,2019
54640021,830,548,3,66.386,2019
54640032,1102,693,11,63.884,2019
54660023,227,107,8,50.661,2019
54660034,111,77,0,69.369,2019
54660045,106,52,0,49.057,2019
54660056,215,136,1,63.721,2019
54660067,1023,606,7,59.922,2019
54660078,196,99,1,51.02,2019
54660090,169,94,2,56.805,2019
54660102,475,340,5,72.632,2019
54660113,419,304,8,74.463,2019
54660124,133,51,0,38.346,2019
54660135,95,46,0,48.421,2019
54660146,124,97,1,79.032,2019
54660157,316,155,5,50.633,2019
54660168,242,146,3,61.57,2019
54660179,315,247,2,79.048,2019
54660180,143,102,3,73.427,2019
54430028,728,272,3,37.775,2019
54430039,707,351,7,50.636,2019
54430040,229,136,1,59.825,2019
54430051,1724,828,2,48.144,2019
54430062,1239,959,12,78.37,2019
54430073,320,130,1,40.938,2019
54430084,519,260,0,50.096,2019
54430095,1217,900,16,75.267,2019
54630019,3279,1816,34,56.42,2019
54630020,2588,1655,25,64.915,2019
54630031,3045,1759,29,58.719,2019
54630042,1863,992,20,54.321,2019
54630053,2191,1245,0,56.823,2019
54630064,1268,718,14,57.729,2019
54630086,273,242,2,89.377,2019
54650011,4044,2607,16,64.862,2019
54650022,2156,1455,0,67.486,2019
54650033,3442,2638,6,76.816,2019
54650044,4619,2400,27,52.544,2019
76170416,934,525,3,56.531,2019
76170427,385,180,2,47.273,2019
76170438,614,341,7,56.678,2019
76170449,891,482,4,54.545,2019
76170450,823,418,5,51.397,2019
76170461,2106,1055,10,50.57,2019
76170472,1469,794,8,54.595,2019
76170483,1983,1167,12,59.455,2019
76170494,1948,893,14,46.561,2019
76170506,1223,753,21,63.287,2019
76170539,1193,790,7,66.806,2019
76170540,1452,803,4,55.579,2019
76170551,499,287,2,57.916,2019
76170562,1492,1064,0,71.314,2019
76170573,203,125,2,62.562,2019
76170584,874,574,7,66.476,2019
76170595,773,493,7,64.683,2019
76170607,959,656,6,69.03,2019
54860036,1176,582,8,50.17,2019
54860070,1214,759,11,63.427,2019
54860137,517,296,7,58.607,2019
54860159,180,108,2,61.111,2019
54860193,262,172,5,67.557,2019
54860205,183,157,0,85.792,2019
54860216,159,93,0,58.491,2019
54860317,185,194,3,106.486,2019
54870082,817,591,19,74.663,2019
54900019,580,341,7,60.0,2019
54900020,2009,1048,17,53.011,2019
54900031,1315,707,22,55.437,2019
54900042,1477,725,30,51.117,2019
54900053,914,494,16,55.799,2019
54900064,1245,691,0,55.502,2019
54900075,271,114,0,42.066,2019
54900086,463,334,9,74.082,2019
76160730,796,397,3,50.251,2019
76160763,957,573,4,60.293,2019
76160774,877,399,4,45.952,2019
76160808,676,411,6,61.686,2019
76160820,1264,709,14,57.199,2019
76160831,955,442,2,46.492,2019
76160842,802,579,6,72.943,2019
76160853,1158,879,21,77.72,2019
76160875,682,331,5,49.267,2019
76160886,300,190,11,67.0,2019
76160897,496,337,0,67.944,2019
76160909,652,479,2,73.773,2019
76160921,119,94,1,79.832,2019
76160932,548,353,6,65.511,2019
76160943,1085,767,12,71.797,2019
76160954,423,273,25,70.449,2019
76160965,594,389,18,68.519,2019
76160976,394,226,2,57.868,2019
54650055,2677,1779,25,67.389,2019
54650066,2258,1317,9,58.725,2019
54650077,1809,1355,6,75.235,2019
54650088,2406,1660,7,69.285,2019
54650099,2652,1610,4,60.86,2019
54650101,2795,1894,6,67.979,2019
54650112,2119,1430,13,68.098,2019
54650123,5455,3276,1,60.073,2019
54650145,2348,1394,2,59.455,2019
54650156,3555,2363,27,67.229,2019
54650167,2297,1281,23,56.77,2019
54650178,2222,1278,315,71.692,2019
54650189,1640,1073,10,66.037,2019
54650190,2752,1691,18,62.1,2019
54650202,2119,1563,24,74.894,2019
54650213,1854,1247,16,68.123,2019
54650224,2705,1637,45,62.181,2019
54790634,2219,1715,23,78.324,2019
54790645,1391,979,7,70.884,2019
54790656,1613,1224,26,77.495,2019
54790667,1239,955,0,77.078,2019
54790678,680,486,11,73.088,2019
54790690,880,659,6,75.568,2019
54790702,1317,1436,3,109.263,2019
54790713,504,435,3,86.905,2019
54790724,347,284,4,82.997,2019
54790735,757,604,3,80.185,2019
54790746,1157,938,15,82.368,2019
54790757,697,514,13,75.61,2019
54790768,568,487,1,85.915,2019
54790791,651,593,6,92.012,2019
54790803,690,667,3,97.101,2019
54790814,188,161,1,86.17,2019
54790825,909,798,13,89.219,2019
54790836,849,754,13,90.342,2019
54890433,1349,754,3,56.116,2019
54890444,835,521,5,62.994,2019
54890455,1733,1131,23,66.59,2019
54890466,895,549,11,62.57,2019
54890477,1328,824,9,62.726,2019
54890499,829,548,13,67.672,2019
54890501,813,511,7,63.715,2019
54890512,1355,756,2,55.941,2019
54890523,1057,438,9,42.289,2019
54890534,1726,1058,10,61.877,2019
54890556,897,575,10,65.217,2019
54890567,1490,854,19,58.591,2019
54890578,996,583,2,58.735,2019
54890589,952,564,6,59.874,2019
54890590,1219,747,5,61.69,2019
54890602,493,305,12,64.3,2019
54660191,295,236,5,81.695,2019
54660203,186,158,5,87.634,2019
54660214,84,71,1,85.714,2019
54680036,515,257,8,51.456,2019
54680160,174,101,5,60.92,2019
54680171,484,266,9,56.818,2019
54680249,187,124,1,66.845,2019
54680340,204,151,3,75.49,2019
54690015,120,86,0,71.667,2019
54690026,180,85,0,47.222,2019
54690037,339,237,0,69.912,2019
54690048,245,199,4,82.857,2019
54540019,1428,805,16,57.493,2019
54540020,1557,739,20,48.748,2019
54540042,1677,906,11,54.681,2019
54540053,1200,698,9,58.917,2019
54610220,69,15,0,21.739,2019
54610231,1936,1069,26,56.56,2019
54610242,1313,694,18,54.227,2019
54610253,1897,1046,26,56.51,2019
54610264,1803,1028,16,57.903,2019
54610275,1755,972,23,56.695,2019
54610286,1172,762,7,65.614,2019
54610309,1256,705,8,56.768,2019
54610310,751,400,9,54.461,2019
54610321,1421,1032,27,74.525,2019
54610332,727,449,11,63.274,2019
54610343,914,533,14,59.847,2019
54610354,619,361,11,60.097,2019
54610365,775,537,10,70.581,2019
54610376,960,608,18,65.208,2019
54610411,1227,803,19,66.993,2019
54610422,1079,693,19,65.987,2019
54740235,606,628,8,104.95,2019
54740246,478,470,6,99.582,2019
54740257,438,358,0,81.735,2019
54740268,513,418,4,82.261,2019
54740279,168,186,0,110.714,2019
54740280,293,298,4,103.072,2019
54790016,2034,1521,5,75.025,2019
54790027,1520,1157,4,76.382,2019
54790038,1883,1286,14,69.039,2019
54790049,2485,1499,61,62.777,2019
54790050,1424,945,14,67.346,2019
54790061,1561,1151,8,74.247,2019
54790072,1713,1313,4,76.883,2019
54790083,1979,1327,2,67.155,2019
54790094,4647,3192,13,68.969,2019
54790106,1931,1245,7,64.837,2019
54790117,2526,1482,11,59.105,2019
54680148,2058,1315,21,64.917,2019
54680159,707,309,4,44.272,2019
54680238,1851,1363,9,74.122,2019
54680261,2495,1345,26,54.95,2019
54680272,2098,1364,17,65.825,2019
54680283,230,168,5,75.217,2019
54680294,519,116,2,22.736,2019
54680306,646,398,4,62.229,2019
54680317,603,392,11,66.833,2019
54680328,827,712,12,87.545,2019
54680339,202,71,1,35.644,2019
54680395,654,526,8,81.651,2019
54680407,443,301,6,69.3,2019
54680418,90,85,2,96.667,2019
54680429,990,693,13,71.313,2019
54680430,1511,999,18,67.306,2019
54680441,1847,1567,39,86.952,2019
54600263,1141,985,7,86.941,2019
54600274,814,651,3,80.344,2019
54600285,1026,794,5,77.875,2019
54600296,811,807,2,99.753,2019
54600308,879,730,7,83.845,2019
54600319,1596,985,18,62.845,2019
54600320,1538,1424,4,92.848,2019
54600331,529,591,5,112.665,2019
54600342,794,838,6,106.297,2019
54680025,1751,734,6,42.262,2019
54680058,987,489,5,50.051,2019
54680069,708,335,5,48.023,2019
54680070,2698,1456,22,54.781,2019
54680081,2017,1208,12,60.486,2019
54680092,616,358,8,59.416,2019
54680104,277,182,0,65.704,2019
54680115,292,124,2,43.151,2019
54680126,406,169,0,41.626,2019
54220148,1074,502,0,46.741,2019
54220159,1299,655,7,50.962,2019
54220160,721,345,8,48.96,2019
54220171,671,404,5,60.954,2019
54220182,270,151,2,56.667,2019
54220205,531,321,6,61.582,2019
54220216,1001,588,5,59.241,2019
54220227,565,333,4,59.646,2019
54220238,407,243,1,59.951,2019
54220249,991,626,3,63.471,2019
54220250,393,273,2,69.975,2019
54220261,257,171,0,66.537,2019
54220272,351,218,2,62.678,2019
54220283,1240,797,3,64.516,2019
54220294,264,185,1,70.455,2019
54220306,835,510,9,62.156,2019
54910706,1012,785,2,77.767,2019
54910717,508,413,5,82.283,2019
54910728,930,663,11,72.473,2019
54910739,1181,889,9,76.037,2019
54910740,902,593,0,65.743,2019
54910751,861,563,7,66.202,2019
54910773,660,388,3,59.242,2019
54910784,895,603,10,68.492,2019
54910795,674,346,1,51.484,2019
54910807,315,208,1,66.349,2019
54910818,559,373,4,67.442,2019
54910829,743,587,7,79.946,2019
54910830,1454,1128,7,78.061,2019
54910841,697,460,3,66.428,2019
54910852,579,330,6,58.031,2019
54910863,1237,907,5,73.727,2019
54890613,894,637,25,74.049,2019
54610433,527,330,12,64.896,2019
54610444,1209,735,7,61.373,2019
54610455,552,343,8,63.587,2019
54610466,700,425,3,61.143,2019
54610477,726,471,7,65.84,2019
54610488,740,450,9,62.027,2019
54610499,1392,835,19,61.351,2019
54610501,773,474,12,62.872,2019
54610512,638,391,2,61.599,2019
54610523,434,338,0,77.88,2019
54610534,104,67,0,64.423,2019
54610545,568,391,8,70.246,2019
54610556,739,475,9,65.494,2019
54610567,251,155,1,62.151,2019
54610578,445,285,9,66.067,2019
54610589,568,431,12,77.993,2019
54590384,1274,691,9,54.945,2019
54590395,522,327,4,63.41,2019
54590407,687,455,12,67.977,2019
54590418,708,380,9,54.944,2019
54590429,1178,680,11,58.659,2019
54590430,992,602,15,62.198,2019
54590441,928,540,6,58.836,2019
54590452,805,468,6,58.882,2019
54590463,860,659,9,77.674,2019
54590474,462,352,3,76.84,2019
54590485,627,477,1,76.236,2019
54590496,532,373,8,71.617,2019
54590508,1076,674,14,63.941,2019
54590519,745,520,5,70.47,2019
54590520,597,286,3,48.409,2019
54660012,877,529,8,61.231,2019
54730010,2260,1302,20,58.496,2019
54870116,1308,950,2,72.783,2019
54870138,582,234,1,40.378,2019
54870149,1153,803,5,70.078,2019
54870172,594,288,3,48.99,2019
54870183,2265,1403,8,62.296,2019
54870194,1078,950,14,89.425,2019
54870228,422,212,1,50.474,2019
54870239,148,149,2,102.027,2019
54870240,345,327,0,94.783,2019
54870251,362,343,3,95.58,2019
54870262,2493,1433,23,58.404,2019
54870273,1062,925,9,87.947,2019
54870284,733,693,32,98.909,2019
54870295,732,654,4,89.891,2019
54870307,542,981,36,187.638,2019
54870318,64,242,0,378.125,2019
54890095,1100,644,8,59.273,2019
54910054,738,484,0,65.583,2019
54540839,996,703,16,72.189,2019
54540840,745,474,8,64.698,2019
54540862,619,420,5,68.659,2019
54540873,156,65,1,42.308,2019
54540884,905,684,8,76.464,2019
54540895,714,510,10,72.829,2019
54540907,1030,724,13,71.553,2019
54540918,861,554,12,65.738,2019
54540929,516,396,8,78.295,2019
54540930,616,436,13,72.89,2019
54540941,346,336,3,97.977,2019
54540952,564,437,5,78.369,2019
54540963,271,250,6,94.465,2019
54540974,168,141,2,85.119,2019
54580181,519,232,4,45.472,2019
54610028,1721,902,20,53.574,2019
54610039,1611,671,17,42.706,2019
54540660,855,551,10,65.614,2019
54540671,1080,658,17,62.5,2019
54540682,712,291,8,41.994,2019
54540693,897,680,8,76.7,2019
54540705,1823,1221,27,68.459,2019
54540716,1458,930,19,65.089,2019
54540727,755,449,13,61.192,2019
54540738,639,384,4,60.72,2019
54540749,1057,666,7,63.671,2019
54540750,857,542,4,63.711,2019
54540761,1218,732,8,60.755,2019
54540772,1195,833,9,70.46,2019
54540783,862,614,8,72.158,2019
54540794,936,591,17,64.957,2019
54540806,2019,1456,14,72.808,2019
54540817,1027,612,18,61.344,2019
54540828,236,111,0,47.034,2019
54440029,344,244,4,72.093,2019
54440030,1078,604,14,57.328,2019
54440041,894,465,16,53.803,2019
54440052,361,228,4,64.266,2019
54440063,354,220,0,62.147,2019
54440074,526,321,2,61.407,2019
54440085,1699,927,20,55.739,2019
54440096,1292,833,16,65.712,2019
54440119,870,502,0,57.701,2019
54440120,665,396,5,60.301,2019
54440131,706,270,5,38.952,2019
54440142,2165,1529,30,72.009,2019
54440153,1162,749,13,65.577,2019
54440164,572,386,7,68.706,2019
54440175,604,422,3,70.364,2019
54440186,876,467,4,53.767,2019
54440197,477,301,12,65.618,2019
54440209,1758,1033,12,59.443,2019
76150739,515,408,2,79.612,2019
76150740,949,665,7,70.811,2019
76150751,487,289,3,59.959,2019
76150762,350,201,0,57.429,2019
76150773,357,176,3,50.14,2019
76150784,406,230,2,57.143,2019
76150807,506,367,6,73.715,2019
76150818,778,601,3,77.635,2019
76150829,694,513,3,74.352,2019
76150830,785,484,13,63.312,2019
76150841,511,290,11,58.904,2019
76150852,534,371,0,69.476,2019
76150863,515,400,7,79.029,2019
76150874,249,156,2,63.454,2019
76150885,378,240,3,64.286,2019
76150896,334,212,7,65.569,2019
76150908,334,346,6,105.389,2019
54760013,2656,1532,21,58.471,2019
54760024,2038,1038,7,51.276,2019
54760035,1355,840,8,62.583,2019
54760046,2396,1344,7,56.386,2019
54760057,1762,897,33,52.781,2019
54760068,803,499,5,62.765,2019
54760079,2097,1510,7,72.341,2019
54760080,1795,1064,36,61.281,2019
54760091,1323,794,0,60.015,2019
54760103,1579,973,15,62.571,2019
54760114,1822,1158,8,63.996,2019
54760125,1812,1328,5,73.565,2019
54800018,2575,1504,23,59.301,2019
54800029,2849,1800,30,64.233,2019
54800030,1003,613,16,62.712,2019
54800041,792,570,10,73.232,2019
54860014,1038,683,11,66.859,2019
54890040,447,249,3,56.376,2019
54890051,748,472,4,63.636,2019
54890073,339,161,0,47.493,2019
54890084,723,494,7,69.295,2019
54890118,882,572,12,66.213,2019
54890130,758,485,2,64.248,2019
54890141,1057,639,14,61.779,2019
54890152,1097,695,15,64.722,2019
54890163,1638,969,11,59.829,2019
54890174,1198,792,8,66.778,2019
54890185,645,391,0,60.62,2019
54890196,1208,728,11,61.175,2019
54890208,1826,1097,16,60.953,2019
54890219,1200,744,8,62.667,2019
54890220,1793,1032,0,57.557,2019
54890231,775,413,7,54.194,2019
54890242,1297,794,20,62.76,2019
54890253,1143,671,7,59.318,2019
54590014,1485,746,12,51.044,2019
54590025,1659,935,12,57.083,2019
54590036,1767,972,21,56.197,2019
54590047,1539,825,17,54.711,2019
54590058,2098,1133,5,54.242,2019
54590069,1374,724,7,53.202,2019
