province_turnout,ballots,districts_below_25
33.249,721408.883,293
40.132,870751.815,75
37.996,824402.675,98
41.232,894620.397,58
40.33,875041.255,76
33.177,719849.419,258
33.37,724021.511,260
46.945,1018573.555,19
39.506,857152.749,77
42.658,925540.385,52
34.597,750651.596,195
39.732,862071.74,77
44.656,968904.504,28
34.349,745263.494,196
40.648,881939.577,71
47.379,1027988.829,24
40.657,882145.677,68
38.771,841217.495,96
38.486,835024.212,112
42.457,921190.872,49
36.92,801042.999,135
45.563,988583.089,43
36.331,788269.227,148
38.589,837271.854,95
38.252,829956.117,109
36.356,788815.069,140
36.205,785539.733,160
41.192,893738.446,57
36.906,800743.79,147
50.876,1103851.675,8
38.534,836065.348,90
43.313,939762.525,45
29.348,636767.54,488
49.743,1079279.559,13
37.859,821431.514,123
38.488,835075.766,105
42.301,917802.488,41
37.851,821249.689,108
43.433,942373.213,51
45.516,987554.971,26
37.479,813172.381,113
43.854,951489.516,41
42.503,922182.88,43
36.566,793377.765,158
33.598,728983.857,254
43.034,933713.109,51
47.805,1037224.132,20
38.772,841226.932,108
42.152,914566.755,51
36.796,798352.088,155
33.26,721646.955,278
36.103,783321.063,175
35.023,759893.232,185
41.286,895780.274,55
39.507,857191.5,86
41.63,903243.072,56
33.99,737476.553,215
36.53,792581.408,141
43.181,936889.531,47
46.822,1015891.613,21
28.196,611767.336,574
41.558,901688.814,65
50.04,1085709.582,20
37.714,818289.718,135
42.689,926226.072,42
35.771,776128.419,157
43.248,938345.467,39
37.806,820269.759,116
38.108,826823.617,108
39.903,865776.702,80
48.534,1053032.642,13
33.574,728451.131,257
44.158,958099.631,45
37.163,806327.194,141
32.018,694694.984,320
42.521,922577.495,41
47.69,1034725.48,16
31.803,690038.98,353
40.008,868060.616,68
34.233,742743.168,219
38.271,830363.783,103
39.473,856444.885,74
32.704,709589.111,279
40.557,879964.556,59
40.914,887705.56,61
43.034,933701.768,43
28.278,613551.617,578
39.161,849676.117,98
34.945,758208.005,192
52.051,1129342.468,7
34.919,757642.513,195
35.597,772352.15,176
35.094,761434.055,188
43.083,934764.086,45
38.595,837395.293,106
48.609,1054662.585,26
36.789,798210.706,133
38.933,844722.588,72
33.872,734918.811,244
27.706,601146.252,612
41.813,907211.138,55
36.769,797779.046,145
43.357,940723.832,50
40.191,872028.738,77
41.182,893516.455,75
36.399,789750.06,138
41.534,901168.51,52
40.538,879556.883,67
31.058,673869.277,403
35.201,763750.353,210
39.382,854461.303,79
41.932,909806.925,62
42.491,921918.063,55
34.291,744016.54,204
42.665,925711.718,39
40.127,870637.096,66
40.147,871061.204,95
40.439,877401.865,68
33.815,733691.89,247
38.982,845795.916,85
46.928,1018189.491,25
47.772,1036514.534,20
39.424,855372.61,75
43.903,952554.71,43
33.211,720586.032,274
41.93,909752.542,58
40.123,870542.641,68
35.634,773151.078,197
36.154,784423.641,165
38.841,842736.914,101
41.839,907788.265,62
50.216,1089541.935,15
46.109,1000419.384,36
37.771,819519.603,128
33.976,737176.382,220
34.174,741481.805,224
29.663,643599.0,470
30.43,660230.235,438
42.197,915554.554,50
47.372,1027840.78,27
39.116,848696.502,77
34.127,740457.561,235
37.72,818405.451,122
38.419,833584.214,105
36.283,787240.87,139
43.384,941296.065,34
37.702,818014.114,121
39.331,853360.385,99
44.634,968427.355,31
39.399,854839.329,66
35.289,765663.28,195
32.793,711506.972,303
33.954,736695.981,246
40.123,870558.56,71
40.93,888065.274,64
42.202,915646.636,50
33.21,720564.569,275
32.609,707510.689,326
49.889,1082441.058,15
34.202,742083.508,227
49.878,1082213.061,13
31.541,684337.559,329
44.163,958214.535,31
40.676,882547.771,67
38.73,840326.587,95
36.103,783325.065,151
40.596,880810.816,69
37.431,812145.243,108
36.65,795195.218,159
39.418,855254.996,91
32.339,701651.518,288
48.345,1048945.36,15
51.079,1108263.277,11
25.569,554760.359,808
39.011,846411.124,111
38.191,828628.778,91
42.118,913824.068,51
40.395,876441.479,70
29.444,638855.241,522
38.681,839259.2,92
46.354,1005746.401,24
47.242,1025013.913,23
39.125,848901.401,85
35.333,766622.838,192
37.656,817029.889,128
42.304,917871.585,31
46.33,1005223.78,17
42.463,921316.68,45
39.776,863028.804,78
30.211,655486.945,431
40.2,872222.25,77
46.404,1006831.192,33
42.993,932828.938,48
37.088,804697.359,115
41.457,899492.487,45
31.825,690516.377,368
38.5,835342.468,107
36.654,795276.708,150
32.969,715318.469,267
47.76,1036242.39,18
44.065,956084.672,33
40.849,886298.049,71
41.108,891926.916,60
37.321,809754.943,127
43.862,951669.315,43
44.811,972269.239,37
32.138,697302.495,299
33.801,733380.646,267
24.72,536353.514,900
45.165,979941.311,31
45.615,989714.268,35
35.375,767528.829,176
50.81,1102422.471,11
43.872,951883.682,33
40.576,880378.563,87
48.775,1058270.57,16
36.094,783138.761,157
35.331,766573.459,168
37.269,808621.684,137
43.443,942574.427,55
39.747,862396.947,78
48.139,1044463.148,19
47.581,1032360.214,22
40.486,878417.109,75
47.746,1035953.001,12
31.947,693162.726,356
38.51,835541.865,99
37.418,811862.773,114
37.872,821718.724,91
38.643,838429.678,99
31.261,678262.202,361
37.868,821619.574,121
43.803,950396.787,46
42.48,921682.278,51
42.342,918700.763,56
37.092,804778.796,130
50.063,1086208.07,13
41.95,910193.773,43
38.543,836267.469,102
38.452,834283.018,112
32.79,711434.845,259
37.26,808421.85,120
38.137,827465.826,113
39.898,865657.494,82
37.703,818048.059,115
39.069,847689.908,83
39.716,861720.743,69
35.317,766271.082,170
30.95,671530.829,405
44.404,963443.371,29
40.508,878892.325,67
45.217,981071.172,38
37.527,814228.407,119
33.534,727594.599,251
44.531,966182.255,27
44.678,969374.032,49
29.159,632662.947,501
35.454,769239.144,182
43.724,948672.234,40
42.381,919548.961,54
34.755,754073.998,208
39.173,849934.958,82
50.377,1093035.513,15
35.524,770764.273,195
34.771,754430.636,209
40.197,872152.748,78
45.142,979450.482,37
42.137,914249.417,43
47.455,1029626.529,24
39.449,855935.548,106
40.994,889442.054,49
44.727,970431.315,26
43.017,933348.091,39
45.275,982327.279,31
37.794,820025.777,113
34.757,754128.278,213
47.978,1040970.203,20
44.303,961244.211,44
44.646,968678.355,31
46.11,1000456.346,35
43.933,953211.63,45
41.616,902948.235,71
43.119,935558.057,43
43.703,948224.457,48
34.288,743950.89,207
35.387,767781.046,189
38.133,827371.463,108
48.561,1053619.063,20
46.055,999263.341,29
44.341,962066.181,36
27.956,606570.859,602
43.262,938650.964,46
36.064,782484.173,142
35.491,770056.463,198
43.045,933945.234,41
48.784,1058473.793,11
36.011,781325.364,173
35.265,765154.771,173
45.319,983280.913,30
44.72,970291.538,37
36.86,799744.552,123
33.279,722059.135,267
40.942,888324.127,51
36.853,799602.946,154
41.359,897371.123,56
41.753,905916.217,42
49.204,1067583.384,24
44.716,970211.91,38
42.377,919453.229,48
38.94,844879.889,76
48.591,1054286.626,7
30.075,652529.983,462
33.555,728043.151,253
44.443,964275.91,36
34.029,738333.902,217
45.026,976935.326,33
50.016,1085198.263,16
37.56,814943.308,132
41.616,902936.787,51
47.104,1022012.575,23
40.591,880709.332,59
39.849,864600.297,83
42.573,923701.423,52
44.127,957429.069,33
28.421,616643.06,574
30.472,661151.094,425
36.422,790246.999,146
34.765,754302.887,195
35.383,767712.446,187
37.654,816971.298,103
39.017,846544.344,86
36.774,797885.744,153
33.703,731244.504,233
44.382,962953.289,32
36.413,790048.066,149
41.867,908383.884,53
34.975,758860.226,206
34.658,751984.604,206
38.202,828863.677,99
39.194,850397.879,91
40.527,879317.653,66
33.009,716192.915,253
45.823,994221.17,29
44.84,972893.496,27
36.223,785936.703,148
35.866,778183.809,131
41.814,907247.788,48
49.827,1081094.575,14
41.275,895545.135,65
34.683,752507.881,224
35.152,762694.494,212
41.271,895463.931,58
42.195,915494.532,64
42.854,929804.04,40
38.633,838218.035,101
48.042,1042365.32,19
29.767,645857.697,457
30.389,659357.605,426
47.283,1025894.157,22
38.203,828900.415,94
44.37,962691.059,45
40.806,885365.518,66
36.954,801798.522,142
34.552,749677.064,220
38.737,840468.297,87
39.686,861076.118,86
40.976,889054.643,59
35.17,763091.85,180
35.761,775901.962,171
42.938,931628.094,54
37.127,805542.751,148
39.391,854664.049,76
42.558,923374.133,44
38.368,832465.471,101
36.286,787293.541,147
30.463,660961.152,428
36.871,799984.361,139
40.307,874535.962,77
38.458,834420.743,103
37.689,817732.388,117
45.924,996403.64,32
45.85,994803.458,19
39.886,865414.375,75
38.727,840262.004,93
39.466,856284.063,87
36.549,793001.892,160
29.274,635152.197,484
43.949,953558.993,37
34.186,741739.426,232
44.169,958330.566,40
47.656,1034000.182,15
34.784,754697.696,193
39.855,864731.283,85
33.204,720432.379,241
42.735,927229.335,46
39.283,852324.191,90
43.011,933205.942,35
43.984,954329.724,34
33.862,734713.634,220
47.271,1025647.98,23
38.214,829126.138,102
37.081,804555.585,127
42.664,925674.271,36
38.026,825045.707,104
37.977,823994.446,105
31.054,673780.383,375
38.88,843582.382,87
37.014,803085.324,140
34.174,741475.121,228
40.504,878806.586,54
41.668,904072.585,57
45.822,994190.697,37
47.612,1033038.718,30
35.086,761251.963,184
43.315,939796.057,47
35.946,779912.496,154
40.386,876253.431,69
38.851,842953.511,96
42.391,919762.536,52
41.862,908271.917,51
51.681,1121327.625,7
35.432,768773.5,173
45.895,995773.908,25
32.632,708011.963,288
42.376,919428.866,59
29.875,648202.961,463
40.943,888329.747,56
41.426,898825.796,62
34.444,747339.146,205
36.555,793128.176,152
47.958,1040553.444,23
36.245,786401.764,174
40.027,868475.723,73
39.889,865468.528,73
34.183,741672.283,206
39.943,866644.654,79
29.812,646823.169,498
36.97,802147.096,141
43.61,946213.257,48
43.127,935731.636,44
37.273,808720.37,120
42.976,932458.555,50
40.908,887574.628,61
43.072,934543.308,50
41.74,905626.61,61
40.554,879898.256,78
37.336,810071.045,113
38.48,834894.004,83
35.686,774289.07,165
44.781,971604.643,29
36.736,797051.701,127
33.349,723583.651,257
47.306,1026392.254,23
35.225,764276.923,176
34.706,753006.185,197
34.605,750818.345,201
41.995,911157.489,49
38.814,842145.256,87
37.009,802984.09,131
38.673,839087.598,109
39.69,861163.132,84
38.685,839357.125,98
46.088,999975.273,38
39.762,862707.238,84
32.286,700519.066,299
38.166,828078.048,98
48.485,1051981.64,16
34.029,738317.885,220
42.405,920066.129,51
40.988,889316.744,70
33.538,727678.456,259
34.247,743046.369,223
41.9,909104.916,62
41.706,904892.632,77
37.766,819401.714,103
37.771,819513.119,123
47.61,1032986.708,25
37.459,812757.618,138
42.179,915161.487,50
46.981,1019353.725,22
35.105,761675.882,165
46.879,1017130.795,25
37.374,810907.622,126
39.673,860781.779,81
39.435,855617.29,79
36.878,800136.306,135
33.818,733741.93,234
38.458,834421.692,113
34.893,757072.486,194
38.068,825971.096,107
50.149,1088086.349,17
35.219,764140.043,208
33.403,724746.188,238
28.986,628909.89,534
43.051,934075.061,54
44.754,971021.712,38
31.92,692568.345,338
44.124,957360.91,40
43.48,943381.193,39
44.853,973173.231,43
46.352,1005705.415,32
44.616,968042.996,31
40.298,874345.117,73
43.372,941047.97,52
41.237,894718.714,52
42.378,919470.568,32
34.173,741448.96,276
48.715,1056964.145,21
33.633,729732.759,243
44.509,965715.856,37
39.376,854343.108,84
44.232,959694.514,31
33.736,731962.058,245
41.121,892197.747,50
42.384,919606.753,52
31.792,689800.676,315
35.852,777881.013,150
36.302,787635.484,139
37.207,807289.659,117
47.514,1030911.239,23
40.075,869514.673,63
37.203,807197.622,125
45.831,994401.429,28
47.945,1040253.764,11
38.234,829554.349,101
45.578,988895.37,42
43.984,954331.448,35
39.23,851165.187,92
34.305,744319.726,193
43.104,935237.184,46
44.152,957956.478,41
36.239,786272.159,156
36.349,788673.207,143
49.764,1079732.715,11
47.261,1025418.194,19
40.418,876946.622,81
34.324,744729.75,252
43.98,954242.458,33
39.295,852578.932,87
35.987,780802.877,130
35.881,778507.404,142
32.067,695761.343,323
39.94,866569.26,69
47.855,1038319.136,23
32.437,703785.103,289
41.226,894472.102,67
35.868,778227.63,188
37.613,816098.159,116
40.974,889007.378,60
45.296,982781.747,29
42.237,916408.512,52
40.855,886440.141,72
45.772,993104.901,28
39.173,849944.132,88
45.859,994992.667,30
31.262,678299.433,383
40.277,873887.666,67
44.11,957060.302,39
33.324,723020.179,244
42.812,928893.636,43
49.792,1080343.297,13
40.549,879801.014,85
32.589,707092.236,289
41.228,894524.894,61
38.806,841984.536,75
36.889,800387.464,123
46.903,1017652.858,22
44.052,955798.446,48
33.958,736790.531,246
31.772,689356.469,340
41.052,890703.368,68
40.413,876841.357,68
35.242,764655.603,191
44.76,971156.712,34
39.175,849969.218,84
43.975,954134.868,45
37.269,808615.483,119
43.184,936956.803,44
40.594,880760.399,74
39.33,853338.141,107
36.426,790330.698,126
40.953,888553.481,62
33.867,734822.666,234
47.807,1037263.769,19
33.139,719026.634,269
48.307,1048122.273,16
40.99,889351.684,70
35.953,780067.515,181
38.54,836192.379,101
43.506,943953.294,47
39.876,865185.18,80
45.466,986481.203,25
42.719,926883.398,43
39.883,865349.554,72
38.936,844792.343,81
35.07,760904.508,192
33.506,726977.051,258
41.261,895243.562,58
46.676,1012727.909,28
35.229,764370.198,186
37.937,823128.024,99
45.16,979828.722,29
44.367,962638.097,35
46.591,1010882.355,25
39.224,851041.473,75
36.274,787035.655,150
34.836,755845.426,202
34.624,751230.28,213
37.106,805091.001,139
36.96,801919.022,143
33.29,722301.532,242
32.01,694528.183,314
44.164,958235.041,35
46.321,1005017.385,24
43.593,945847.841,47
38.391,832964.825,108
32.187,698366.948,324
41.937,909902.637,42
42.851,929746.429,38
36.27,786954.726,161
42.834,929361.215,45
40.953,888559.537,55
37.068,804266.43,122
41.35,897169.191,66
40.339,875246.001,72
45.058,977623.401,27
47.238,1024931.908,26
38.478,834853.021,104
42.052,912406.601,61
34.79,754830.635,204
32.114,696781.061,372
41.847,907959.433,62
47.741,1035840.047,23
31.402,681338.259,354
33.819,733762.095,247
31.962,693473.833,348
37.712,818240.788,129
36.517,792319.341,124
41.903,909172.5,53
49.371,1071211.526,19
41.54,901286.8,57
48.971,1062525.934,20
40.401,876571.636,71
38.164,828051.255,101
37.924,822830.815,121
36.661,795431.711,139
42.91,931013.762,52
41.207,894062.499,57
44.978,975883.152,31
39.491,856833.055,78
31.757,689041.214,366
39.845,864509.648,78
30.072,652481.916,453
43.013,933243.171,42
44.742,970762.077,22
36.385,789442.407,123
34.821,755502.399,190
38.021,824949.352,108
30.428,660191.748,413
41.958,910367.55,44
39.629,859826.719,86
43.285,939152.174,46
49.978,1084375.18,13
39.767,862829.185,60
33.054,717179.634,258
39.929,866330.038,98
44.653,968835.386,34
39.459,856148.884,79
45.35,983967.909,33
34.901,757246.269,185
38.532,836023.549,101
29.278,635241.129,520
31.019,673012.592,380
44.318,961567.043,48
42.865,930049.469,46
44.104,956933.856,46
40.316,874739.56,65
35.844,777708.115,176
33.153,719325.312,264
51.821,1124370.562,13
23.645,513017.969,987
32.624,707846.957,310
39.959,866982.749,74
40.648,881937.03,58
36.661,795441.667,141
42.039,912124.97,45
41.362,897441.709,60
41.774,906367.003,52
40.682,882680.843,56
36.302,787636.148,172
36.686,795976.936,140
40.168,871528.817,80
44.591,967485.909,30
46.206,1002540.614,23
36.452,790895.804,138
37.711,818215.933,114
33.727,731768.67,245
45.013,976649.832,41
33.492,726685.966,250
44.698,969813.813,41
39.526,857600.01,90
39.951,866823.27,85
41.144,892706.862,64
41.936,909884.779,51
39.395,854762.517,84
44.171,958378.108,39
53.039,1150795.374,9
24.51,531795.91,912
39.243,851448.161,79
41.339,896936.928,64
42.095,913331.328,46
30.225,655796.355,444
42.34,918659.531,54
34.899,757209.415,187
40.112,870304.15,67
44.964,975587.833,34
45.487,986931.139,26
38.982,845789.489,106
39.954,866872.813,67
46.427,1007323.81,26
34.097,739809.534,212
41.536,901202.706,57
44.57,967036.666,29
39.554,858205.258,83
40.446,877565.367,86
35.466,769506.647,177
33.503,726918.487,254
38.301,831019.668,96
43.06,934272.578,41
39.258,851773.632,86
45.08,978090.372,29
43.944,953461.602,39
37.915,822631.449,94
40.633,881615.515,51
34.072,739261.283,221
34.735,753647.654,205
37.549,814694.352,104
40.971,888947.283,60
43.764,949550.439,32
41.233,894639.659,76
43.143,936067.713,53
42.583,923931.055,55
45.898,995850.827,20
45.19,980495.735,33
39.558,858281.413,86
42.96,932107.722,47
36.754,797456.226,145
40.449,877614.736,69
40.503,878789.592,67
33.823,733846.899,265
25.111,544826.04,840
32.476,704621.019,297
34.034,738437.298,258
40.21,872428.573,55
31.03,673265.503,395
34.91,757438.037,213
29.987,650638.348,481
35.391,767880.519,178
34.455,747580.806,199
33.496,726768.091,243
46.109,1000421.768,31
38.286,830696.389,97
41.612,902854.09,45
37.593,815665.957,123
42.292,917604.457,57
42.644,925246.451,50
38.971,845545.429,89
42.067,912719.998,49
30.299,657401.185,417
43.557,945049.538,44
48.399,1050108.96,21
39.674,860802.815,83
39.126,848927.652,91
46.634,1011822.52,35
37.239,807964.185,139
29.088,631112.207,499
38.131,827322.013,115
28.729,623343.521,531
46.01,998287.104,37
41.154,892914.57,69
40.602,880938.022,73
36.243,786356.136,172
41.88,908661.695,48
42.306,917905.912,42
35.6,772414.477,160
34.442,747279.266,210
34.793,754897.962,207
34.707,753047.709,221
46.939,1018433.76,27
35.821,777213.446,174
34.337,745002.884,220
44.54,966383.664,38
41.9,909115.056,56
40.013,868154.706,75
39.156,849567.289,87
45.251,981821.788,35
36.764,797674.073,141
44.245,959981.521,41
39.372,854254.475,91
41.441,899137.738,61
40.618,881289.148,64
44.006,954808.615,45
43.984,954317.152,43
50.299,1091331.338,11
48.127,1044205.396,19
38.354,832166.513,115
33.226,720914.534,262
34.682,752503.897,202
40.355,875576.04,64
35.675,774033.747,157
36.124,783778.027,151
36.82,798880.437,127
43.375,941097.876,27
45.228,981318.55,42
45.668,990858.539,23
34.292,744024.448,213
39.312,852956.002,78
37.138,805785.821,120
43.898,952447.448,44
40.616,881244.964,65
45.931,996575.551,26
40.196,872140.195,73
40.432,877260.92,63
42.67,925820.501,44
42.134,914178.371,50
43.031,933642.071,43
38.776,841332.194,115
45.894,995751.906,38
42.358,919043.301,55
46.035,998811.717,17
33.3,722508.373,255
36.564,793320.927,133
39.629,859831.719,69
39.466,856295.729,86
40.102,870101.68,78
44.561,966842.186,32
42.897,930725.758,47
40.045,868852.981,61
37.58,815366.365,116
36.831,799121.413,131
42.877,930292.381,38
37.822,820626.291,129
50.716,1100392.5,8
35.374,767516.041,179
42.073,912854.229,48
37.952,823443.586,107
44.656,968898.063,51
44.485,965190.279,32
40.212,872481.949,73
41.177,893419.119,53
38.606,837625.223,86
36.346,788597.193,178
44.355,962367.452,43
39.093,848204.332,82
33.906,735657.878,235
41.251,895022.606,69
39.196,850428.795,96
